probInfected:0.001,probVaccine:0.001,contagion:0.5,sexOnInfection:3,sexOnVaccine:3,vaccineOnInfection:3,promiscuityPopulation:0.1,numPatients:200
step,agent,sex,treatment,outcome,count_infected,cumulative_distance
2,Patient_171,false,false,false,0,0.0
2,Patient_172,true,false,false,0,0.0
2,Patient_173,true,false,false,0,0.0
2,Patient_174,true,false,false,0,0.0
2,Patient_175,true,false,false,0,0.0
2,Patient_176,false,false,false,0,0.0
2,Patient_177,false,false,false,0,0.0
2,Patient_178,false,false,false,0,0.0
2,Patient_179,true,false,false,0,0.0
2,Patient_180,false,false,false,0,0.0
2,Patient_181,false,false,false,0,0.0
2,Patient_182,false,false,false,0,0.0
2,Patient_183,false,false,false,0,0.0
2,Patient_184,false,false,false,0,0.0
2,Patient_185,false,false,false,0,0.0
2,Patient_186,false,false,false,0,0.0
2,Patient_187,true,false,false,0,0.0
2,Patient_188,true,false,false,0,0.0
2,Patient_189,true,false,false,0,0.0
2,Patient_190,true,false,false,0,0.0
2,Patient_191,false,false,false,0,0.0
2,Patient_192,false,false,false,0,0.0
2,Patient_193,true,false,false,0,0.0
2,Patient_194,false,false,false,0,0.0
2,Patient_195,false,false,false,0,0.0
2,Patient_196,false,false,false,0,0.0
2,Patient_197,false,false,false,0,0.0
2,Patient_198,true,false,false,0,0.0
2,Patient_199,true,false,false,0,0.0
3,Patient_0,true,false,false,1,0.0
3,Patient_1,true,false,false,1,0.056043264848004974
3,Patient_2,false,false,false,1,0.10790358413691663
3,Patient_3,false,false,false,1,0.10154203260818459
3,Patient_4,true,false,false,1,0.14835779146884923
3,Patient_5,true,false,false,1,0.0449792223533524
3,Patient_6,true,false,false,1,0.09990232230643906
3,Patient_7,false,false,false,1,0.06980911753371355
3,Patient_8,false,false,false,1,0.07621874476278322
3,Patient_9,false,false,false,1,0.044469527943586405
3,Patient_10,true,false,false,1,0.04334955457268784
3,Patient_11,true,false,false,1,0.05608299591422842
3,Patient_12,true,false,false,1,0.10894407991278732
3,Patient_13,true,false,false,1,0.29103618373092116
3,Patient_14,false,false,false,1,0.0
3,Patient_15,false,false,false,1,0.2791528938883651
3,Patient_16,true,false,false,1,0.12150405139477811
3,Patient_17,false,false,false,1,0.0
3,Patient_18,true,false,false,1,0.05364076546773444
3,Patient_19,false,false,false,1,0.10239360046710087
3,Patient_20,true,false,false,1,0.0
3,Patient_21,true,false,false,1,0.0
3,Patient_22,false,false,false,1,0.06691292864435239
3,Patient_23,false,false,false,1,0.0
3,Patient_24,false,false,false,1,0.18026234601473634
3,Patient_25,true,false,false,1,0.12442203608764607
3,Patient_26,true,false,false,1,0.0
3,Patient_27,false,false,false,1,0.06763939812884835
3,Patient_28,true,false,false,1,0.06323052177794947
3,Patient_29,false,false,false,1,0.04669936360975944
3,Patient_30,false,false,false,1,0.10543141395827456
3,Patient_31,true,false,false,1,0.0
3,Patient_32,false,false,false,1,0.0
3,Patient_33,true,false,false,1,0.10447093191618535
3,Patient_34,false,false,false,1,0.0
3,Patient_35,true,false,false,1,0.0960028807450691
3,Patient_36,false,false,false,1,0.06121873818359894
3,Patient_37,false,false,false,1,0.0
3,Patient_38,true,false,false,1,0.3961382330827054
3,Patient_39,false,false,false,1,0.05423937226870161
3,Patient_40,true,false,false,1,0.15874254669143745
3,Patient_41,false,false,false,1,0.07210706041593871
3,Patient_42,true,false,false,1,0.06588580678600803
3,Patient_43,true,false,false,1,0.07879175590366115
3,Patient_44,true,false,false,1,0.05782238216553965
3,Patient_45,false,false,false,1,0.12027968434056845
3,Patient_46,true,false,false,1,0.04092054157488719
3,Patient_47,true,false,false,1,0.15999347302851635
3,Patient_48,true,false,false,1,0.11659188347719374
3,Patient_49,false,false,false,1,0.056464045304073195
3,Patient_50,true,false,false,1,0.0
3,Patient_51,false,false,false,1,0.21293772928328628
3,Patient_52,false,false,false,1,0.08080028112843969
3,Patient_53,false,false,false,1,0.08167724844673863
3,Patient_54,true,false,false,1,0.05328136216308042
3,Patient_55,true,false,false,1,0.5847668128955656
3,Patient_56,false,false,false,1,0.1720314592523486
3,Patient_57,false,false,false,1,0.0
3,Patient_58,true,false,false,1,0.07474585047063452
3,Patient_59,true,false,false,1,0.10337514708426442
